AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,initialized,0,,1518214675647
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,window_resize,1,"[1024, 732]",1518214675648
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,window_resize,4235,"[1536, 759]",1518214679883
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,window_resize,417030,"[1024, 732]",1518215096913
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,2461,off,1518215099374
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,6247,on,1518215105621
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,window_resize,1096,"[1536, 759]",1518215106717
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,278528,off,1518215385245
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,22704,on,1518215407949
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,23139,off,1518215431088
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,72107,on,1518215503195
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,17389,off,1518215520584
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,174866,on,1518215695450
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,265303,off,1518215960753
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,3778,on,1518215964531
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,307749,off,1518216272280
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,784,on,1518216273064
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,294,off,1518216273358
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,5136,on,1518216278494
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,105868,off,1518216384362
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,1758,on,1518216386120
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,window_resize,8746,"[1024, 732]",1518216394866
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,1901,off,1518216396767
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,29690,on,1518216426457
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,20353,off,1518216446810
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,51290,on,1518216498100
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,14144,off,1518216512244
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,29286,on,1518216541530
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,11402,off,1518216552932
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,15954,on,1518216568886
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,8143,off,1518216577029
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,25482,on,1518216602511
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,3038,off,1518216605549
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,4482,on,1518216610031
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,20161,off,1518216630192
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,46753,on,1518216676945
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,12223,off,1518216689168
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,32274,on,1518216721442
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,15992,off,1518216737434
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,29529,on,1518216766963
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,27601,off,1518216794564
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,34137,on,1518216828701
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,2144,off,1518216830845
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,26258,on,1518216857103
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,68457,off,1518216925560
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,54539,on,1518216980099
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,1894,off,1518216981993
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,960,on,1518216982953
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,4504,off,1518216987457
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,47291,on,1518217034748
AJ5FWZJS4V0HM:32N49TQG3HQE7N2Z37SB00EH0G9VAS,focus,4736,off,1518217039484
